age;marital;job;housing;loan;campaign;contact
38;married;management;0;0;1;cellular
44;married;entrepreneur;1;1;2;cellular
27;single;technician;0;0;1;cellular
30;single;admin.;1;0;1;cellular
39;married;blue-collar;1;1;1;cellular
47;divorced;services;0;0;1;cellular
32;single;admin.;0;0;1;telephone
31;single;management;0;0;1;cellular
58;married;unemployed;0;0;1;telephone
60;married;retired;0;1;2;cellular
37;married;blue-collar;0;0;1;cellular
32;married;student;1;0;1;cellular
43;single;management;1;0;1;cellular
48;married;technician;0;0;1;cellular
33;single;management;0;0;1;cellular
39;single;technician;1;0;2;cellular
54;divorced;technician;1;0;2;cellular
41;single;self-employed;0;0;1;telephone
45;married;blue-collar;1;0;2;cellular
36;married;management;1;0;1;cellular
47;married;technician;0;0;2;cellular
29;single;technician;0;0;1;cellular
32;married;management;0;0;2;cellular
28;single;services;0;0;1;cellular
53;married;technician;0;0;1;cellular
59;married;blue-collar;0;0;1;cellular
32;married;blue-collar;1;1;2;cellular
33;married;blue-collar;1;0;1;cellular
55;married;technician;0;0;2;cellular
32;single;technician;0;0;1;cellular
60;married;management;0;0;2;cellular
32;single;management;0;0;1;cellular
58;married;management;0;0;2;cellular
33;single;technician;1;0;2;cellular
29;single;self-employed;0;0;2;cellular
41;single;technician;0;1;2;cellular
32;married;admin.;0;0;1;cellular
31;single;technician;1;0;1;cellular
43;married;blue-collar;0;0;1;cellular
58;married;technician;0;0;2;cellular
53;married;management;0;0;2;cellular
33;single;technician;0;0;2;cellular
32;divorced;unemployed;0;0;1;cellular
30;single;management;0;0;1;cellular
46;divorced;technician;0;0;2;cellular
43;married;blue-collar;1;0;2;telephone
42;single;technician;0;0;2;cellular
46;divorced;services;0;0;1;cellular
52;married;technician;0;0;3;cellular
47;married;blue-collar;0;0;1;cellular
49;married;technician;1;1;1;cellular
48;divorced;unemployed;0;0;1;cellular
41;single;admin.;1;0;1;cellular
42;married;management;1;1;1;cellular
50;married;management;0;0;1;cellular
53;single;blue-collar;0;0;2;cellular
44;married;housemaid;0;0;2;cellular
57;divorced;services;0;0;1;cellular
42;married;technician;0;0;1;cellular
30;single;services;0;0;1;cellular
42;divorced;services;0;0;1;cellular
55;divorced;blue-collar;0;1;2;telephone
26;single;services;0;0;2;cellular
45;married;technician;0;0;2;cellular
52;married;retired;0;0;3;cellular
39;divorced;management;1;0;2;cellular
44;married;services;1;0;2;cellular
56;single;technician;0;0;2;cellular
42;married;self-employed;0;0;2;cellular
26;single;blue-collar;1;0;2;cellular
28;single;technician;0;0;2;cellular
30;married;blue-collar;1;0;3;cellular
48;divorced;management;0;1;2;cellular
55;married;unemployed;0;0;2;telephone
41;married;technician;0;0;2;cellular
55;married;management;0;0;2;cellular
42;single;self-employed;0;0;2;cellular
52;married;management;0;0;2;cellular
45;married;blue-collar;0;0;3;cellular
42;divorced;technician;0;0;2;telephone
42;married;technician;0;0;2;cellular
29;married;management;0;0;3;cellular
27;single;blue-collar;0;0;2;telephone
43;married;technician;0;0;2;cellular
45;married;management;1;0;3;telephone
27;single;student;0;0;3;cellular
27;single;student;0;0;2;cellular
44;married;technician;0;0;2;cellular
32;married;self-employed;0;0;2;cellular
26;single;student;0;0;3;telephone
49;married;services;0;0;2;telephone
50;married;technician;1;1;2;cellular
54;divorced;management;0;0;3;cellular
45;married;services;0;0;3;cellular
28;single;student;0;0;2;cellular
46;married;blue-collar;0;0;3;telephone
51;divorced;unemployed;0;0;2;telephone
59;divorced;retired;0;1;2;cellular
35;single;technician;0;0;2;cellular
33;married;admin.;0;0;3;cellular
39;married;management;0;0;2;cellular
30;married;admin.;0;0;2;cellular
53;married;management;0;0;3;cellular
34;single;services;0;0;2;cellular
42;single;blue-collar;0;0;3;cellular
40;single;blue-collar;1;1;2;cellular
47;married;technician;0;0;3;telephone
37;divorced;technician;0;1;2;cellular
55;married;blue-collar;0;0;2;telephone
26;single;unemployed;0;0;2;cellular
27;single;student;0;0;3;cellular
54;married;housemaid;0;0;2;telephone
59;married;retired;0;0;2;cellular
37;single;management;0;0;2;cellular
47;married;management;0;0;2;cellular
31;single;management;1;1;2;cellular
44;married;management;0;0;2;cellular
32;single;management;1;0;2;telephone
53;married;unknown;0;0;2;telephone
39;married;technician;1;0;4;cellular
53;married;housemaid;0;0;2;cellular
39;married;technician;0;0;2;cellular
33;divorced;admin.;0;0;2;cellular
49;single;technician;0;0;3;cellular
28;single;management;0;0;4;telephone
53;married;technician;0;0;3;telephone
35;divorced;admin.;0;0;2;cellular
30;married;management;0;0;2;cellular
46;married;admin.;0;0;2;telephone
54;married;admin.;0;0;2;telephone
54;married;blue-collar;1;0;4;telephone
29;married;services;0;0;2;cellular
51;married;admin.;0;0;2;telephone
28;single;management;0;0;2;cellular
28;single;management;0;0;2;cellular
48;married;management;0;0;3;cellular
26;single;technician;0;0;2;cellular
35;married;technician;0;0;3;telephone
31;single;services;0;1;3;telephone
32;single;admin.;0;0;3;cellular
31;single;services;0;0;2;cellular
51;single;admin.;0;0;2;telephone
29;married;services;0;1;3;telephone
53;divorced;self-employed;0;0;3;cellular
35;married;admin.;0;0;3;cellular
46;single;technician;0;0;3;cellular
30;single;technician;0;0;2;telephone
40;divorced;admin.;0;0;2;cellular
45;married;blue-collar;0;0;2;cellular
51;married;technician;1;0;2;telephone
55;married;unemployed;1;0;2;cellular
33;single;management;0;0;2;cellular
47;divorced;admin.;1;1;3;telephone
29;single;unemployed;0;0;2;cellular
37;married;management;0;0;1;telephone
48;married;technician;0;0;4;cellular
29;single;unemployed;0;0;3;cellular
42;married;services;0;0;4;telephone
31;single;services;0;0;4;telephone
37;single;management;0;0;1;cellular
48;married;unknown;0;0;5;cellular
35;single;student;0;0;3;telephone
43;married;management;0;0;1;cellular
30;single;technician;0;0;3;cellular
38;single;management;1;0;1;cellular
43;married;management;0;0;1;telephone
27;single;student;0;1;1;telephone
49;divorced;management;1;0;1;cellular
31;single;management;0;0;1;cellular
32;single;management;0;0;1;cellular
30;married;management;0;0;1;cellular
26;married;student;0;0;1;cellular
26;single;student;0;0;1;cellular
34;married;blue-collar;1;0;1;telephone
26;single;technician;0;0;1;cellular
57;married;admin.;1;0;1;cellular
40;married;technician;0;0;1;cellular
33;single;housemaid;0;0;1;cellular
30;divorced;services;0;0;1;cellular
33;married;services;1;0;1;cellular
33;single;services;1;0;1;cellular
34;single;admin.;0;0;1;cellular
35;married;technician;1;0;1;cellular
60;married;technician;0;0;1;telephone
29;single;blue-collar;1;1;1;cellular
32;married;blue-collar;1;1;1;cellular
43;married;technician;0;0;1;telephone
55;married;technician;1;0;1;cellular
33;single;admin.;1;0;1;cellular
59;married;retired;0;0;1;cellular
31;married;blue-collar;1;0;1;telephone
53;married;services;0;0;1;cellular
32;married;technician;1;1;1;cellular
46;married;blue-collar;1;1;1;cellular
29;divorced;admin.;0;1;1;cellular
36;divorced;services;1;0;1;cellular
36;married;technician;1;1;1;cellular
26;single;technician;0;1;1;cellular
28;single;unemployed;0;0;1;cellular
35;married;housemaid;0;0;1;cellular
37;married;unemployed;0;0;1;cellular
34;single;admin.;1;0;1;cellular
37;married;unemployed;0;0;1;cellular
39;married;admin.;1;1;1;cellular
35;single;unemployed;0;0;1;cellular
48;single;services;1;1;1;cellular
31;single;admin.;0;0;1;cellular
30;single;student;0;0;1;cellular
34;married;management;1;0;1;cellular
36;divorced;management;1;0;1;cellular
36;married;entrepreneur;1;0;2;cellular
47;married;management;0;0;1;cellular
60;divorced;retired;1;1;1;cellular
36;married;admin.;1;0;1;cellular
27;single;self-employed;0;0;1;cellular
36;married;technician;1;0;1;cellular
46;married;blue-collar;1;0;1;cellular
57;married;retired;0;0;1;cellular
32;single;management;0;0;1;cellular
42;divorced;management;0;1;1;cellular
45;divorced;management;1;0;1;cellular
47;married;blue-collar;1;0;1;cellular
35;married;technician;1;0;1;cellular
49;married;self-employed;1;1;1;cellular
32;married;services;0;0;1;cellular
60;married;technician;0;0;1;cellular
37;married;blue-collar;1;0;1;cellular
26;single;technician;0;0;1;cellular
33;divorced;management;1;0;1;cellular
50;single;management;1;0;1;cellular
46;married;entrepreneur;1;0;1;cellular
59;married;management;0;0;1;cellular
27;single;student;0;0;1;cellular
32;single;services;0;0;1;cellular
30;single;management;1;1;1;cellular
35;single;management;0;0;2;cellular
27;married;self-employed;1;1;1;cellular
47;divorced;retired;0;0;1;cellular
39;divorced;management;1;0;2;cellular
41;married;management;1;0;1;cellular
47;married;blue-collar;1;0;1;cellular
53;married;blue-collar;0;0;1;cellular
29;single;unemployed;0;0;1;cellular
59;divorced;technician;0;1;1;cellular
26;single;technician;1;0;1;cellular
37;single;services;1;0;1;cellular
32;married;unemployed;0;0;1;cellular
54;married;admin.;1;0;1;cellular
51;single;management;1;0;1;telephone
29;single;self-employed;0;0;1;cellular
28;married;admin.;1;0;1;cellular
59;married;blue-collar;0;0;1;cellular
29;single;entrepreneur;1;0;1;cellular
41;single;admin.;1;0;1;cellular
53;married;retired;0;0;1;cellular
49;married;blue-collar;0;0;1;cellular
59;married;management;0;0;1;cellular
31;single;management;1;0;2;cellular
33;married;technician;0;0;1;cellular
48;married;services;0;0;1;cellular
41;single;admin.;1;0;1;cellular
27;single;admin.;0;0;1;cellular
35;single;admin.;1;0;1;cellular
53;married;blue-collar;0;0;1;cellular
53;divorced;technician;1;1;1;cellular
34;married;management;1;0;1;cellular
55;married;technician;1;0;3;cellular
37;married;management;1;0;2;cellular
40;single;admin.;1;0;1;cellular
28;married;admin.;1;0;1;cellular
31;single;admin.;1;0;1;cellular
42;divorced;blue-collar;1;0;2;cellular
31;single;management;1;0;1;telephone
32;single;technician;1;0;1;cellular
41;married;management;1;0;1;cellular
31;single;technician;0;0;1;cellular
54;divorced;retired;1;0;1;cellular
45;single;management;1;0;1;cellular
27;single;management;0;0;1;cellular
31;married;management;1;0;1;cellular
29;single;unemployed;0;0;1;cellular
38;single;entrepreneur;1;1;1;cellular
32;single;technician;0;1;1;cellular
48;married;services;1;0;2;telephone
55;married;retired;0;0;1;cellular
29;single;blue-collar;0;0;1;cellular
26;single;blue-collar;0;0;1;cellular
37;single;unemployed;0;0;1;cellular
52;married;unemployed;0;0;1;cellular
58;divorced;management;1;0;1;cellular
26;married;unemployed;0;0;1;cellular
57;married;unemployed;0;0;1;cellular
39;single;blue-collar;1;0;1;cellular
34;married;management;1;0;1;cellular
32;single;management;0;0;1;cellular
35;single;management;1;1;1;cellular
36;single;management;1;0;1;cellular
35;single;management;1;0;1;cellular
30;single;services;1;0;1;cellular
30;single;admin.;0;0;1;cellular
30;single;blue-collar;0;1;1;cellular
53;married;management;1;0;1;telephone
35;married;services;1;0;1;cellular
36;married;management;1;0;1;cellular
53;married;technician;1;1;1;cellular
34;married;technician;1;0;1;cellular
36;married;blue-collar;1;1;1;cellular
40;divorced;unemployed;0;0;1;cellular
33;single;management;1;0;1;cellular
35;single;unemployed;0;0;2;cellular
35;single;blue-collar;1;0;1;cellular
33;married;blue-collar;1;0;2;cellular
42;single;technician;0;0;1;cellular
48;married;management;0;0;2;cellular
29;married;management;1;0;1;cellular
27;married;management;0;0;1;cellular
45;married;blue-collar;1;0;3;cellular
40;single;management;0;0;1;cellular
52;married;unemployed;0;1;1;cellular
32;single;admin.;1;0;1;cellular
53;divorced;admin.;1;0;1;cellular
33;married;management;1;0;1;cellular
36;single;admin.;1;0;2;cellular
60;married;retired;1;0;1;cellular
37;married;services;1;1;2;cellular
44;married;management;1;1;1;cellular
47;divorced;technician;0;0;1;cellular
32;married;blue-collar;0;0;1;cellular
34;married;management;0;0;1;cellular
28;married;admin.;1;0;1;cellular
44;married;self-employed;1;0;1;cellular
46;divorced;admin.;1;0;1;cellular
40;divorced;blue-collar;1;0;1;cellular
38;married;admin.;0;0;2;cellular
35;married;retired;1;0;1;cellular
58;divorced;retired;1;1;1;cellular
38;married;admin.;0;0;1;cellular
30;single;services;1;0;1;cellular
26;married;management;1;0;1;cellular
44;single;blue-collar;0;0;1;cellular
53;married;entrepreneur;0;1;1;cellular
34;single;management;1;0;1;cellular
28;single;services;0;1;1;cellular
34;single;admin.;1;0;1;cellular
29;married;blue-collar;1;1;2;cellular
38;divorced;admin.;0;0;1;cellular
28;single;student;0;0;2;cellular
46;married;admin.;1;0;1;cellular
45;married;blue-collar;1;0;1;cellular
29;single;admin.;1;0;1;cellular
49;married;housemaid;1;1;1;cellular
41;married;services;1;0;1;cellular
48;married;self-employed;0;0;3;cellular
35;married;technician;0;1;1;cellular
34;single;entrepreneur;0;0;1;cellular
32;single;blue-collar;1;0;1;telephone
35;married;self-employed;1;1;1;cellular
30;single;technician;1;0;1;cellular
31;single;services;0;0;1;cellular
45;married;blue-collar;0;1;1;cellular
31;married;blue-collar;1;1;1;cellular
42;married;services;1;0;1;cellular
38;divorced;management;1;1;1;cellular
31;married;management;0;0;1;cellular
40;married;management;1;0;1;cellular
32;single;admin.;0;0;1;cellular
35;married;blue-collar;1;0;1;cellular
34;single;admin.;1;0;1;cellular
37;married;technician;1;0;1;cellular
56;single;management;1;0;1;cellular
47;married;management;0;1;1;cellular
38;single;services;0;0;1;cellular
50;divorced;technician;1;0;1;cellular
43;married;self-employed;0;0;1;cellular
38;single;technician;1;1;1;cellular
48;married;self-employed;0;0;1;cellular
31;married;blue-collar;0;0;1;cellular
35;single;technician;1;0;1;cellular
28;single;self-employed;1;0;1;cellular
49;divorced;blue-collar;0;0;1;cellular
33;married;blue-collar;1;1;1;cellular
36;single;admin.;0;1;1;cellular
26;married;technician;0;0;1;cellular
27;single;blue-collar;0;0;1;cellular
53;married;technician;0;0;2;cellular
39;married;blue-collar;1;0;2;cellular
33;married;services;1;0;2;cellular
28;single;student;1;0;1;cellular
28;single;admin.;1;0;2;cellular
27;married;unemployed;0;0;1;cellular
59;married;management;0;1;1;cellular
44;married;management;1;0;1;cellular
56;married;blue-collar;1;0;1;cellular
32;single;services;0;0;1;cellular
35;married;admin.;0;1;1;cellular
56;married;entrepreneur;0;0;2;cellular
33;single;management;0;0;1;cellular
30;married;blue-collar;1;0;1;cellular
49;single;services;1;1;1;cellular
36;single;management;0;0;2;cellular
39;single;services;1;1;1;cellular
59;married;unknown;0;0;1;cellular
50;married;self-employed;1;1;2;cellular
28;married;blue-collar;1;0;2;cellular
55;married;blue-collar;0;0;1;cellular
30;single;admin.;0;0;1;cellular
34;single;technician;0;1;1;cellular
41;single;admin.;0;0;1;cellular
41;married;blue-collar;0;0;2;cellular
34;single;blue-collar;1;0;1;cellular
33;married;services;1;0;1;cellular
34;single;unemployed;0;0;1;cellular
31;married;management;1;0;1;cellular
26;single;unemployed;0;0;1;cellular
36;single;entrepreneur;1;0;1;cellular
37;divorced;admin.;1;0;1;cellular
35;divorced;technician;1;0;1;cellular
28;married;entrepreneur;0;0;1;cellular
37;married;management;0;0;1;cellular
26;divorced;management;0;1;2;cellular
31;married;management;0;1;1;cellular
37;single;admin.;0;0;1;cellular
52;married;management;1;0;1;cellular
41;single;management;1;0;2;cellular
50;married;retired;0;0;2;cellular
32;married;unemployed;1;0;1;cellular
30;single;admin.;0;0;2;cellular
32;single;management;1;0;1;cellular
39;married;services;0;0;2;cellular
40;single;technician;0;1;1;cellular
27;single;student;0;0;1;cellular
46;married;management;0;0;2;cellular
27;married;services;1;1;1;cellular
54;married;technician;0;0;2;cellular
35;married;admin.;1;1;1;cellular
29;married;management;1;0;1;cellular
32;single;blue-collar;1;0;1;cellular
43;single;services;0;1;1;cellular
53;single;blue-collar;1;0;1;cellular
33;single;management;0;0;1;cellular
38;single;admin.;1;0;1;cellular
37;married;unemployed;0;0;1;cellular
46;married;retired;1;1;1;cellular
40;divorced;self-employed;0;0;1;cellular
51;married;management;0;0;1;cellular
47;married;blue-collar;1;1;2;cellular
30;single;admin.;1;0;1;cellular
33;single;management;0;0;1;cellular
57;married;admin.;0;0;1;cellular
28;single;technician;1;0;2;cellular
38;married;blue-collar;1;0;1;cellular
45;married;blue-collar;1;0;1;cellular
30;single;blue-collar;0;0;3;cellular
28;single;management;0;1;1;cellular
34;married;management;1;1;2;cellular
